# coordinating_conjunction, numeral, determiner, existencial, subordinatingConjunction, adjective, comparativeAdjective, superlativeAdjective, ordinalAdjective_or_numeral, modalAuxiliary, singular_or_massCommun_noun, pluralCommonNoun, preposition, participle, predeterminer, genitiveMarker, personalPronoun, possessivePronoun, adverb, comparativeAdverb, superlativeAdverbs, preposition_or_infinitive, n_verb_baseForm, n_verb_pastTense, n_verb_gerund, n_verb_pastParticiple, n_verb_thirdPersonSingPresent, n_whDeterminer, n_whAdverb, whPronoun, avaliacao
12,1,51,4,16,29,1,0,3,17,86,32,42,18,3,19,30,2,28,4,0,23,19,6,3,18,21,1,0,23,350
10,1,42,3,9,15,2,0,2,9,60,11,35,2,2,8,23,6,19,6,0,23,16,10,2,2,14,0,4,9,200
16,0,34,3,33,22,0,0,0,10,75,22,35,8,2,18,23,3,18,1,0,22,17,1,5,8,21,0,3,22,400
12,0,41,1,13,31,4,0,0,4,90,36,49,5,1,20,26,4,15,5,0,21,12,5,1,5,15,0,5,13,700
8,2,36,2,17,19,3,0,2,9,67,28,39,4,1,15,13,3,29,3,0,18,13,3,1,4,11,0,2,12,550
14,0,39,1,14,28,2,0,0,2,73,16,40,2,1,15,12,3,25,0,0,29,18,2,3,2,12,0,4,8,850
7,1,30,1,10,12,3,0,1,7,62,13,33,4,1,11,16,2,16,0,0,25,14,6,1,4,13,0,2,9,750
16,2,48,5,10,25,1,0,2,9,93,31,54,11,4,22,18,7,13,4,0,20,14,2,2,11,23,0,4,12,650
10,1,36,1,16,13,0,0,1,8,65,14,31,4,1,16,16,1,20,0,0,15,13,2,3,4,14,0,4,9,350
7,2,25,1,8,7,1,0,2,3,46,16,30,4,0,15,4,0,12,1,0,11,6,1,5,4,4,0,0,4,300
13,4,36,2,8,16,0,0,4,4,75,22,57,7,0,24,19,3,13,2,0,26,12,4,6,7,15,0,2,12,600
27,2,76,3,16,55,0,0,2,9,135,47,83,15,4,34,10,7,21,0,0,24,14,1,8,15,19,0,7,11,850
17,1,43,1,11,29,2,0,1,3,90,22,65,5,1,29,18,3,36,2,0,20,13,2,1,5,18,0,2,7,800
9,1,30,0,10,30,3,0,1,1,66,20,46,3,2,19,5,2,17,3,0,12,4,0,4,3,6,0,2,5,850
11,0,32,1,8,28,0,0,0,6,88,39,51,4,1,21,14,6,9,0,0,19,13,6,7,4,8,0,7,12,350
7,0,25,3,7,19,0,0,1,4,48,14,27,7,0,15,4,1,6,0,0,15,13,1,3,7,8,0,0,4,500
15,0,49,5,17,15,0,0,1,10,79,19,47,15,2,24,25,8,31,1,0,15,10,5,3,15,23,0,8,10,650
12,0,23,0,6,18,0,0,1,2,49,13,31,4,0,13,21,1,9,0,0,14,7,3,0,4,13,0,3,11,400
9,2,36,1,7,15,2,0,3,4,45,11,27,0,0,8,18,1,17,1,0,9,5,4,2,0,13,0,5,13,450
5,0,25,1,3,20,0,0,0,3,53,14,34,3,2,19,4,2,9,0,0,9,4,1,2,3,4,0,1,1,400
13,2,31,4,14,17,2,0,2,7,59,15,35,3,0,12,14,1,8,1,0,20,8,0,4,3,17,0,3,10,500
12,0,36,1,22,15,2,0,0,6,58,14,32,7,3,19,24,2,38,4,0,21,16,5,5,7,12,0,4,18,550
12,4,48,3,16,26,3,0,4,13,84,18,49,5,1,19,26,5,28,6,0,38,27,3,1,5,25,0,3,14,600
6,2,36,2,14,16,1,0,2,5,49,11,32,2,3,8,10,6,15,2,0,17,11,0,4,2,8,1,6,5,400
9,0,18,5,14,14,1,0,0,10,52,26,29,9,0,8,16,3,9,2,0,16,12,0,5,9,9,0,1,11,600
8,4,25,2,14,17,0,0,4,5,60,25,44,4,0,18,4,2,12,0,0,15,9,1,7,4,11,0,3,6,0
6,1,27,3,8,4,0,0,1,8,39,6,23,3,3,11,14,2,14,1,0,13,10,1,1,3,11,0,2,9,400
9,0,33,4,18,18,2,0,0,6,67,19,41,6,0,15,17,2,33,3,0,22,14,7,0,7,9,0,3,12,600
5,1,27,2,3,19,1,0,2,6,54,12,31,3,2,15,8,3,8,1,0,11,6,1,7,3,7,0,4,5,200
8,6,39,0,6,16,0,0,6,6,58,23,44,11,2,17,16,1,23,0,0,17,7,4,2,11,7,0,4,13,550
11,0,48,0,7,37,2,0,1,0,106,32,78,7,1,31,7,4,18,2,0,16,4,2,4,7,15,1,5,5,800
5,1,47,2,15,23,0,0,1,13,97,32,72,9,2,41,16,2,16,0,0,26,13,4,2,11,12,0,4,16,900
3,0,17,0,5,3,0,0,0,3,30,10,19,8,1,7,5,2,7,0,0,8,7,0,1,8,2,0,2,4,200
8,4,17,0,5,16,1,0,4,1,58,25,41,5,0,18,7,2,8,1,0,11,5,3,1,5,3,0,5,2,250
15,0,36,3,9,15,1,0,0,2,53,14,26,1,7,14,11,4,14,0,0,4,0,4,7,1,10,0,1,11,550
13,4,53,6,19,23,1,0,7,12,83,14,50,7,1,21,27,7,26,0,0,27,21,4,2,7,18,0,4,16,250
8,1,31,2,10,13,0,0,2,5,49,8,24,3,1,9,16,6,18,1,0,10,9,3,4,3,10,0,2,9,400
13,1,27,5,11,10,2,0,2,12,56,10,29,8,1,7,32,0,18,2,0,17,15,1,1,8,16,0,5,15,750
16,3,41,1,18,30,0,0,3,4,80,19,42,8,0,15,25,5,14,0,0,15,11,6,5,8,17,0,5,17,1000
11,2,41,4,12,21,4,0,2,7,70,24,45,8,1,18,24,1,24,1,0,13,7,1,4,8,14,0,2,13,500
9,0,29,2,14,20,4,0,0,12,37,7,17,7,1,8,9,1,14,4,0,22,20,1,4,7,14,0,0,10,300
14,9,35,5,14,23,0,0,13,7,77,32,57,3,0,14,18,2,24,5,0,24,9,11,6,3,9,0,3,12,550
14,1,20,0,7,12,0,0,2,2,48,16,22,2,1,13,2,0,7,0,0,16,16,0,2,2,4,0,0,1,350
7,0,21,4,15,6,1,0,0,12,41,16,22,1,2,6,16,0,25,5,0,19,14,6,9,1,6,0,3,13,250
5,0,18,2,4,15,1,0,0,3,40,8,28,2,0,13,7,1,9,1,0,13,6,2,2,2,9,0,5,2,200
12,0,32,1,11,29,0,0,2,1,69,19,43,4,0,19,14,2,12,2,0,14,11,3,7,5,15,0,2,9,200
13,1,24,4,9,19,2,0,1,10,53,22,27,5,0,8,11,3,15,0,0,23,16,1,2,5,5,0,5,8,150
12,1,27,2,11,11,0,0,1,9,63,20,37,2,1,14,12,2,15,0,0,23,17,5,0,2,9,0,4,11,450
24,0,29,1,5,35,0,0,0,4,59,25,34,10,1,17,12,3,21,1,0,14,12,4,0,10,9,0,6,5,500
12,4,27,1,7,13,1,0,4,2,51,13,34,3,2,16,10,0,9,1,0,11,4,1,2,3,4,0,1,8,500
10,1,36,3,9,17,3,0,1,3,48,4,28,3,5,6,38,6,6,2,0,19,11,2,0,3,19,0,1,12,350
10,0,32,1,7,18,1,0,0,5,46,10,26,2,0,7,16,7,17,3,0,13,6,0,2,2,16,0,5,9,100
9,0,20,0,10,11,0,0,0,4,57,12,27,5,1,12,5,3,12,0,0,12,10,2,0,5,12,0,3,9,750
9,0,21,1,6,26,1,0,1,5,45,23,20,5,1,5,15,5,8,1,0,12,9,0,0,5,12,0,5,9,350
6,7,33,3,11,29,2,0,7,8,53,11,37,3,1,17,13,5,16,1,0,20,13,8,2,3,7,0,4,10,700
7,0,23,1,6,11,1,0,0,4,38,13,20,2,0,5,15,3,8,2,0,7,5,0,2,2,10,0,0,8,400
9,2,36,2,8,26,0,0,2,2,69,13,49,7,1,15,11,2,10,1,0,9,3,2,1,7,22,0,2,8,950
8,0,20,1,9,12,0,0,0,6,53,14,31,3,0,16,13,1,12,0,0,10,7,1,1,3,17,0,3,6,550
5,2,29,1,7,14,2,0,2,5,57,13,36,3,0,16,11,0,14,3,0,12,3,7,5,3,6,0,1,11,300
9,1,18,2,12,17,2,0,1,3,42,15,27,1,2,5,23,2,13,0,0,15,8,0,3,1,10,0,2,11,350
9,2,49,11,15,29,2,0,3,16,79,19,49,4,2,19,30,3,33,2,0,34,23,6,2,5,27,0,5,20,500
3,1,17,1,1,5,0,0,1,3,33,8,18,2,0,12,2,2,6,1,0,6,4,1,1,2,8,0,0,1,100
11,4,28,0,2,12,3,0,6,5,72,32,48,11,0,21,9,4,17,4,0,10,3,0,10,12,5,0,4,7,750
7,0,25,6,9,8,0,0,0,5,51,12,25,5,0,11,8,3,5,0,0,13,10,3,2,6,10,0,1,5,300
15,0,17,5,14,19,0,0,0,8,45,16,26,1,0,12,22,2,22,4,0,14,10,1,2,1,16,0,0,13,300
6,5,29,4,10,18,3,0,5,6,57,9,39,6,0,17,21,2,14,3,0,19,12,7,0,6,12,0,1,8,200
22,1,55,3,17,17,5,0,1,9,92,21,55,12,5,16,37,11,34,5,0,32,23,0,14,13,28,0,9,20,700
9,2,30,4,7,12,1,0,2,5,55,16,24,2,0,12,11,2,10,0,0,9,5,0,2,2,11,0,1,8,350
7,3,28,3,6,11,2,0,3,4,54,19,36,2,0,15,11,2,17,3,0,16,7,6,7,2,8,0,1,3,300
15,4,30,1,19,17,4,0,4,4,64,14,45,1,1,21,31,1,36,6,0,22,13,0,3,1,22,0,7,17,500
5,0,16,2,5,14,0,0,0,2,50,20,22,3,0,9,4,0,8,1,0,6,6,0,1,3,4,0,1,3,400
8,2,24,2,9,22,2,0,2,2,45,13,30,4,0,11,8,0,9,1,0,7,2,5,1,4,9,0,2,8,400
13,0,35,2,7,26,2,0,0,5,74,15,44,3,1,19,5,0,14,2,0,23,12,2,0,3,14,0,3,4,700
7,1,24,6,3,15,0,0,1,9,59,16,25,6,0,12,7,0,8,0,0,10,5,4,1,6,11,0,0,4,550
7,0,29,5,10,12,0,0,0,16,61,13,46,1,0,24,20,2,15,0,0,23,16,1,2,1,18,0,3,12,200
12,5,27,5,9,9,1,0,5,7,48,22,34,4,6,10,14,4,18,5,0,19,15,0,2,5,12,0,3,10,300
5,2,16,4,5,14,1,0,2,4,48,17,39,5,0,16,9,3,9,3,0,9,4,0,6,5,7,0,3,7,550
4,3,40,3,8,21,2,0,3,4,81,23,53,8,2,21,16,6,21,0,0,11,5,3,7,8,18,0,7,8,400
12,3,36,0,6,16,1,0,3,5,75,38,49,8,3,19,16,3,16,2,0,16,8,11,4,8,6,0,7,7,400
9,0,30,1,5,16,0,0,1,1,67,16,36,6,1,22,3,3,8,0,0,18,11,4,0,6,10,0,2,3,150
9,0,34,3,7,9,1,0,0,4,50,15,16,5,1,3,3,6,8,1,0,11,7,0,1,5,12,0,2,1,300
10,3,32,1,16,13,1,0,3,5,61,20,43,7,1,13,17,1,14,2,0,23,16,0,6,7,8,0,6,6,200
20,2,47,2,11,19,2,0,2,5,83,28,55,7,5,29,16,10,16,2,0,16,11,2,3,8,9,0,1,7,600
12,5,36,1,16,13,0,0,6,4,65,8,37,6,0,17,8,3,15,0,0,21,16,4,8,6,18,0,1,9,300
9,0,33,2,8,15,1,0,0,3,70,31,41,4,1,17,7,6,9,0,0,19,12,9,0,4,9,0,1,10,450
6,0,35,1,15,18,0,0,0,5,72,16,50,8,3,22,20,4,19,3,0,20,10,0,5,8,21,0,7,11,300
10,2,30,6,12,21,1,0,3,9,78,21,44,6,0,19,16,1,22,2,0,21,15,1,2,6,25,0,5,13,500
7,0,29,0,9,17,1,0,0,7,72,27,52,10,0,22,12,3,10,2,0,19,12,3,5,11,4,0,3,8,500
8,0,20,2,13,21,4,0,0,7,52,20,30,5,1,9,12,1,9,3,0,12,8,2,8,5,14,0,1,16,650
14,1,19,0,9,23,0,0,1,3,57,18,27,7,0,10,13,1,7,0,0,6,3,0,4,7,17,0,1,10,200
12,0,37,3,21,17,3,0,0,9,56,12,32,11,2,9,28,6,20,2,0,17,13,3,0,11,18,0,5,14,200
1,0,38,1,17,25,2,0,1,8,79,34,48,4,2,22,18,3,15,5,0,15,8,9,4,4,8,0,6,11,100
7,0,17,2,2,12,3,0,0,3,38,8,20,0,1,8,10,0,9,3,0,5,2,0,1,0,6,0,0,8,300
12,0,28,3,7,31,1,0,0,7,85,30,60,5,2,30,9,4,4,0,0,19,9,1,5,5,7,0,0,4,500
17,3,44,3,22,30,2,0,3,7,87,24,56,9,1,20,28,7,32,1,0,29,22,0,2,9,21,0,6,16,750
4,0,18,0,7,21,1,0,0,0,44,19,24,4,0,5,3,0,6,0,0,9,5,1,0,4,3,0,2,4,600
7,1,34,3,9,8,1,0,1,6,46,7,17,4,1,8,15,5,21,4,0,15,13,3,3,4,17,0,3,11,100
13,1,53,3,22,22,1,0,2,8,116,47,74,22,2,21,18,6,33,3,0,39,28,3,3,22,18,0,4,16,600
17,2,54,7,23,8,3,0,2,14,76,10,34,10,1,12,27,4,41,3,0,32,23,5,4,11,24,0,4,14,650
9,0,36,2,13,27,2,0,0,8,77,35,48,6,0,16,7,4,20,1,0,23,15,2,6,6,8,0,3,5,250
15,1,40,1,15,20,1,0,3,9,90,29,52,8,1,14,18,10,25,2,0,30,16,6,17,8,10,0,4,11,350
9,0,29,2,14,20,0,0,1,8,42,11,25,8,1,7,12,1,15,1,0,21,12,0,1,8,14,0,3,14,500
8,0,35,4,15,12,2,0,1,8,56,18,34,6,1,10,28,2,21,1,0,15,10,5,7,7,19,0,3,17,350
5,0,27,2,9,22,3,0,0,5,58,20,36,8,0,6,12,0,10,2,0,23,16,0,1,8,10,0,1,7,500
8,1,29,0,7,18,2,0,4,6,56,16,38,4,1,20,9,5,13,1,0,9,6,2,1,4,8,0,2,7,650
16,0,35,2,4,11,0,0,0,3,53,10,31,7,0,16,11,7,11,0,0,15,8,0,4,7,10,0,2,4,350
12,1,59,2,18,16,1,0,1,9,77,29,48,3,13,18,23,7,16,1,0,27,23,2,5,3,9,0,3,21,300
18,2,65,2,24,41,2,0,2,7,106,35,62,8,4,25,36,12,24,2,0,38,27,9,7,8,17,0,4,16,650
3,1,24,2,7,16,0,0,2,9,64,27,41,8,0,16,17,1,9,0,0,13,7,0,2,8,12,0,1,11,300
14,0,34,4,14,15,2,0,0,5,59,13,35,3,1,15,14,2,25,4,0,16,12,2,0,3,18,0,5,12,400
12,0,45,3,15,28,1,0,1,8,80,32,43,12,3,19,16,6,21,1,0,23,17,0,2,12,16,0,4,10,600
6,2,25,0,7,17,2,0,2,2,52,19,32,6,1,13,5,1,10,3,0,14,10,2,2,6,5,0,2,5,400
8,0,22,1,8,12,2,0,0,4,44,10,28,4,0,12,5,0,8,1,0,15,10,6,2,4,13,0,1,3,50
11,1,35,4,21,5,2,0,1,10,42,6,27,3,7,4,34,11,21,3,0,13,6,6,0,3,8,0,1,17,300
9,1,34,4,10,18,0,0,2,7,69,25,36,9,0,19,14,2,14,0,0,13,9,0,2,9,17,0,3,10,500
8,5,29,0,3,26,2,0,5,0,52,16,40,5,2,20,12,6,16,4,0,12,3,1,0,5,13,0,0,6,500
17,0,37,1,13,20,2,0,1,5,87,36,53,7,1,14,15,0,43,5,0,26,13,0,1,7,13,0,2,9,300
14,1,23,1,7,18,0,0,1,8,52,19,30,6,0,12,4,7,13,1,0,22,15,0,2,6,10,0,3,4,900
18,1,35,7,12,7,0,0,1,20,70,17,38,3,2,8,37,3,23,4,0,18,14,2,2,3,21,0,6,16,200
10,1,24,6,7,23,0,0,2,5,55,15,34,3,2,11,13,4,19,0,0,18,11,1,0,3,14,0,2,13,650
26,6,47,4,15,15,4,0,7,6,98,22,55,10,2,22,34,0,23,5,0,16,10,8,1,10,33,1,6,17,900
7,4,26,7,16,12,1,0,4,11,49,12,20,0,3,10,20,3,11,0,0,14,14,0,3,0,20,0,0,11,350
17,1,39,2,11,12,3,0,1,5,59,19,33,6,1,13,13,3,16,2,0,24,19,1,1,6,8,0,0,8,400
6,1,26,3,20,12,0,0,1,5,44,12,23,5,1,14,8,1,6,0,0,10,10,0,1,5,13,0,2,8,400
12,1,33,3,11,12,0,0,1,4,61,22,35,2,2,16,8,3,9,0,0,14,10,2,2,2,15,0,3,8,550
13,1,36,5,18,18,1,0,1,8,73,27,36,7,0,12,15,1,20,0,0,16,14,5,1,7,14,0,9,16,400
10,0,22,2,6,14,2,0,0,5,49,17,21,3,0,8,7,3,15,0,0,17,12,0,1,3,8,0,3,6,300
5,0,25,0,1,12,2,0,0,4,49,13,29,4,1,11,11,3,10,0,0,11,4,0,6,4,9,0,4,3,200
6,6,19,0,5,21,0,0,7,2,52,26,40,7,0,19,9,0,8,0,0,5,4,1,3,7,9,0,4,9,250
12,0,28,4,6,8,2,0,0,8,63,28,43,9,0,19,22,7,22,1,0,22,14,0,12,9,12,0,0,9,650
10,2,55,3,13,19,4,0,2,14,99,30,61,6,1,31,17,5,27,5,0,36,27,1,6,6,16,0,0,10,850
11,4,33,1,12,28,1,0,5,8,79,34,58,8,1,28,15,2,15,1,0,17,9,2,6,8,11,0,1,13,1000
8,3,25,1,5,24,2,0,3,5,44,10,35,5,0,16,5,0,13,4,0,17,11,0,2,5,3,0,1,4,400
14,1,35,0,7,33,2,0,1,5,67,23,36,7,2,22,13,4,11,1,0,17,9,2,5,7,12,0,0,9,550
14,1,45,5,8,20,1,0,5,12,75,18,45,1,2,17,18,4,10,0,0,11,6,7,4,1,14,0,11,7,500
5,1,22,2,5,11,1,0,1,4,48,15,30,2,0,14,3,1,8,2,0,11,5,4,1,2,7,0,1,4,500
7,2,17,4,10,13,2,0,3,7,51,16,27,7,0,11,5,0,7,2,0,13,10,1,1,7,10,0,1,5,350
3,0,30,1,7,8,0,0,0,3,41,13,26,5,2,10,9,2,10,1,0,9,5,1,5,5,10,0,0,8,200
10,0,25,2,9,10,2,0,0,2,38,8,16,3,0,6,2,0,12,2,0,6,5,0,6,3,7,0,2,4,400
13,1,48,2,13,16,4,0,2,8,86,28,42,10,0,14,11,3,24,0,0,30,20,2,2,10,19,0,5,10,600
9,0,39,5,10,16,0,0,0,6,91,31,56,4,2,27,9,6,9,0,0,21,10,2,1,4,17,0,0,13,450
8,1,39,2,13,24,0,0,3,4,61,14,38,8,1,16,18,2,18,0,0,16,8,11,1,8,12,0,2,14,750
4,0,21,1,1,22,1,0,0,1,50,15,33,4,0,18,6,0,11,1,0,6,1,1,0,4,10,0,2,3,500
6,0,27,2,11,19,4,0,2,8,84,38,57,9,0,19,6,1,11,3,0,24,18,2,1,9,8,0,3,7,300
12,0,25,1,5,17,0,0,1,4,44,16,18,1,0,7,5,2,8,0,0,14,11,1,3,1,5,0,2,3,400
6,0,17,1,9,20,0,0,0,2,45,4,24,5,0,11,16,0,12,1,0,8,4,0,1,5,19,0,1,8,700
16,4,36,0,14,22,1,0,4,3,60,17,25,5,2,10,17,3,22,4,0,16,10,1,0,5,11,0,0,10,400
9,1,35,2,14,19,0,0,1,10,69,20,44,6,3,15,25,5,17,0,0,26,16,3,0,6,15,0,4,19,350
10,1,31,1,18,34,5,0,1,6,77,31,47,7,0,16,33,2,24,9,0,36,23,0,11,7,21,0,3,17,650
16,0,54,0,12,25,4,0,1,5,104,36,54,5,3,22,15,8,25,5,0,26,17,3,3,5,16,0,4,9,800
9,0,26,2,7,27,2,0,0,4,54,7,34,6,0,16,12,3,12,2,0,16,12,2,2,6,12,0,0,9,700
6,3,39,2,17,25,2,0,3,9,79,19,45,11,0,21,32,0,18,3,0,32,25,0,2,11,28,0,9,12,600
15,2,43,0,18,29,8,0,2,10,57,12,31,4,3,11,25,6,26,4,0,21,17,3,4,4,26,0,6,16,400
25,1,44,1,20,20,5,0,1,9,77,21,55,6,2,21,35,9,25,2,0,28,18,21,4,6,8,0,5,20,200
14,1,52,4,14,30,0,0,2,7,93,44,42,4,2,15,14,7,20,2,0,20,13,2,9,4,14,0,1,14,500
4,0,30,2,5,17,0,0,1,2,56,15,35,8,0,17,11,0,14,0,0,6,2,7,1,8,9,0,2,6,400
5,0,32,4,8,12,0,0,0,7,43,19,28,1,1,12,8,4,7,0,0,14,9,0,1,1,10,0,1,6,300
14,0,33,2,19,16,2,0,0,10,53,16,29,12,2,11,14,2,13,1,0,18,14,11,4,12,8,0,2,20,750
9,1,13,2,7,11,0,0,2,2,27,5,21,1,0,4,15,1,12,1,0,19,14,5,0,1,6,0,4,4,50
5,0,32,2,11,20,8,0,0,10,63,16,33,3,0,12,16,5,23,5,0,23,16,0,5,3,20,0,1,8,500
20,0,52,2,16,17,3,0,0,6,103,46,66,5,2,28,19,8,16,3,0,32,19,1,2,5,7,1,6,12,400
11,3,29,3,12,34,5,0,4,6,99,25,64,6,0,31,9,0,15,1,0,16,9,0,3,7,12,0,3,6,400
9,4,47,4,10,41,2,0,10,7,77,19,62,10,1,24,15,6,23,4,0,18,6,2,4,10,21,0,7,13,650
8,0,38,3,8,26,1,0,0,9,82,22,52,11,2,22,11,2,19,1,0,20,10,0,2,11,13,0,3,7,700
11,1,32,4,20,16,0,0,2,8,61,22,31,4,2,11,34,5,24,0,0,16,10,3,1,4,16,0,8,14,300
13,4,52,5,14,32,1,0,5,10,104,31,63,10,1,28,16,4,23,2,0,26,18,4,3,10,19,0,4,12,800
1,1,37,0,8,13,1,0,1,3,53,15,32,3,4,8,16,5,11,1,0,20,13,2,0,3,7,0,4,5,550
8,1,30,3,12,26,3,0,1,6,83,27,56,6,1,20,10,2,21,4,0,26,9,0,6,6,12,0,4,10,600
11,4,34,2,6,19,5,0,4,6,84,23,56,3,1,22,11,0,15,2,0,28,12,3,1,3,5,0,1,6,600
7,0,42,5,14,20,1,0,0,11,101,25,65,7,1,34,34,4,15,1,0,22,18,5,4,7,19,0,5,22,650
7,3,21,0,10,10,1,0,3,5,42,15,26,0,1,13,10,0,10,1,0,13,11,4,2,0,4,0,3,7,250
9,5,34,4,17,18,4,0,5,6,54,21,40,14,2,17,17,6,19,1,0,22,14,3,5,14,13,0,3,13,500
19,0,34,3,9,34,5,0,0,6,88,31,47,11,1,24,9,4,20,2,0,11,4,6,2,11,8,0,2,10,350
10,1,19,3,4,12,0,0,1,6,35,11,16,2,0,6,10,2,10,0,0,8,4,1,0,2,11,0,0,4,150
9,2,41,1,12,21,1,0,2,3,93,33,58,7,3,27,16,6,20,1,0,20,9,0,8,7,10,0,3,10,700
11,0,36,6,16,17,1,0,0,9,77,20,54,10,0,22,20,1,16,0,0,22,12,2,3,10,20,0,4,15,650
7,1,30,2,5,17,0,0,1,4,48,17,30,6,2,11,17,3,11,0,0,13,10,0,1,6,17,0,1,10,350
14,2,35,2,10,18,1,0,2,4,53,7,38,6,2,11,17,4,15,1,0,19,12,8,0,6,7,0,3,13,350
7,1,30,4,13,11,3,0,1,8,51,15,28,9,0,15,11,2,19,4,0,18,14,0,4,9,12,0,4,10,900
19,2,56,2,10,15,2,0,2,5,84,26,52,8,0,22,30,7,29,4,0,16,8,1,4,8,25,0,5,17,250
18,1,50,1,24,13,0,0,1,8,87,35,43,11,1,12,38,1,22,0,0,36,27,1,11,11,21,0,7,18,200
8,1,25,2,14,15,1,0,1,9,46,14,26,4,0,13,11,2,20,2,0,17,13,0,1,4,14,0,4,7,500
9,0,28,4,5,18,0,0,0,4,56,16,37,3,0,18,10,9,11,0,0,15,7,0,8,3,9,0,2,2,600
9,5,51,3,7,24,3,0,6,7,83,14,50,8,2,17,11,9,29,2,0,27,10,8,0,9,10,0,7,7,850
7,3,32,1,9,20,3,0,4,5,64,15,38,11,1,18,22,1,18,1,0,13,11,3,3,11,19,0,2,15,800
16,1,34,1,10,15,2,0,3,6,67,12,40,2,0,14,21,5,19,2,0,25,16,2,6,2,33,0,4,10,450
8,4,21,1,5,17,0,0,6,3,58,14,44,10,1,23,8,0,11,3,0,9,5,10,3,10,4,0,1,3,450
12,0,31,0,9,25,1,0,0,3,80,35,56,5,2,20,12,4,12,1,0,13,4,0,4,5,12,0,2,8,350
4,2,16,0,9,12,1,0,5,1,25,3,20,1,1,10,7,0,5,1,0,10,5,2,1,1,9,0,1,2,150
16,0,48,0,15,7,0,0,0,2,70,29,44,4,3,18,27,13,17,0,0,27,16,1,10,4,10,0,2,10,400
2,0,5,0,0,2,0,0,0,0,15,7,12,1,0,4,1,0,3,0,0,4,0,0,1,1,1,0,0,1,250
17,4,27,7,12,16,1,0,4,18,58,22,31,7,2,9,19,1,12,2,0,23,19,4,0,7,11,0,3,7,300
7,0,30,1,7,13,1,0,0,5,61,17,43,8,2,13,10,3,14,0,0,10,6,4,0,8,8,0,4,4,250
11,0,25,3,10,14,0,0,0,4,61,16,30,1,1,13,16,4,11,0,0,20,14,0,7,1,15,0,0,7,400
12,5,49,1,7,28,0,0,7,2,97,23,60,7,0,26,7,7,19,0,0,13,5,2,2,7,14,0,2,6,850
8,3,27,0,13,14,0,0,3,2,61,17,42,2,1,19,11,0,9,1,0,27,15,1,1,2,10,0,1,6,600
14,0,27,3,24,20,3,0,1,6,45,10,23,2,0,5,23,1,21,4,0,28,25,0,0,2,24,0,3,17,400
10,0,40,2,10,28,0,0,1,6,81,29,44,9,1,21,19,1,10,0,0,19,12,1,5,9,15,0,5,15,500
11,3,36,2,13,29,0,0,3,9,72,25,51,6,2,19,12,6,8,1,0,16,9,4,3,6,14,0,2,14,250
18,4,44,3,18,23,1,0,4,12,65,26,41,7,1,11,17,3,25,0,0,24,16,8,0,7,16,0,4,16,700
9,1,24,3,17,9,0,0,1,5,60,29,39,7,1,9,16,0,10,0,0,21,13,6,4,7,12,0,2,14,200
13,0,55,1,20,22,2,0,0,5,81,21,46,3,4,12,28,7,20,2,0,31,17,1,6,3,18,0,1,15,600
8,1,16,0,7,5,0,0,1,4,36,6,14,1,0,4,17,5,14,3,0,13,9,1,6,1,7,0,3,7,500
17,1,62,10,26,25,1,0,6,16,98,24,54,7,5,24,28,0,26,0,0,28,24,7,3,8,26,0,12,15,750
14,3,38,3,14,21,0,0,4,5,87,30,66,4,0,24,21,5,24,1,0,18,7,10,1,4,15,0,4,17,900
13,0,36,4,15,19,1,0,2,8,64,10,45,4,1,21,8,1,4,0,0,21,13,0,2,4,19,0,2,11,800
9,1,25,0,7,19,0,0,4,0,52,11,39,7,1,20,16,3,9,0,0,9,1,4,2,7,8,0,1,7,400
14,1,30,3,13,26,5,0,3,5,65,17,52,11,0,17,16,3,29,5,0,27,15,5,2,11,11,0,3,12,600
10,4,58,11,17,15,0,0,5,14,95,15,61,12,5,29,12,8,20,0,0,30,20,6,6,12,14,0,2,11,250
8,3,33,2,10,14,2,0,3,1,61,13,37,4,1,19,12,2,10,2,0,14,9,4,6,4,11,0,0,8,350
7,2,23,2,9,16,4,0,2,1,43,12,25,2,3,10,13,3,13,2,0,5,4,0,2,2,16,0,3,6,350
9,0,39,5,10,18,1,0,0,8,72,21,41,4,0,17,21,1,22,2,0,18,11,0,5,4,21,0,7,10,350
7,3,45,4,26,25,1,0,3,7,90,39,65,6,0,26,23,5,24,2,0,34,20,1,3,6,21,0,3,15,600
7,3,28,1,6,16,3,0,4,2,60,14,43,2,1,16,12,0,23,6,0,20,12,2,5,2,14,0,2,7,500
18,2,33,8,9,26,3,0,2,11,69,24,48,7,1,15,11,3,15,4,0,23,14,2,4,8,13,0,4,4,650
4,0,14,1,7,10,1,0,0,3,34,9,23,1,0,14,7,2,7,1,0,9,5,5,1,1,8,0,0,5,400
8,7,40,2,18,24,4,0,7,5,67,16,49,7,0,20,11,1,20,0,0,18,12,1,7,7,16,0,5,10,650
12,2,38,0,6,51,2,0,3,0,98,18,79,6,2,37,5,1,16,3,0,27,4,1,0,6,9,0,4,3,800
14,0,19,3,6,12,2,0,0,6,47,20,21,4,0,8,8,1,18,4,0,9,5,1,2,4,10,0,4,3,450
11,2,20,0,5,20,0,0,3,1,52,22,36,5,1,10,9,1,10,0,0,8,5,0,1,5,7,0,2,5,450
4,3,37,4,6,28,1,0,5,5,76,27,56,12,1,23,6,4,13,2,0,11,4,6,4,13,3,0,2,4,750
